,entry,top year,ranking,artist,track,release year,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,popularity,top genre
789,789,2017,90,blackbear,do re mi,2017-04-21,0.745,0.593,-6.35,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,8,1,212027,70.0,pop
790,790,2017,91,Lorde,Green Light,2017-06-16,0.594,0.721,-7.812,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,2,1,234653,71.0,pop
791,791,2017,92,Kendrick Lamar,ELEMENT.,2017-04-14,0.748,0.705,-4.547,0.485,0.204,0.0,0.246,0.483,189.891,4,0,208733,70.0,hip hop
792,792,2017,93,Calvin Harris,Slide (feat. Frank Ocean & Migos),2017-02-24,0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,1,0,230813,70.0,pop
793,793,2017,94,The Vamps,All Night,2017-07-14,0.538,0.804,-5.194,0.0358,0.0041,0.0,0.33,0.507,144.992,8,1,197640,69.0,pop
794,794,2017,95,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),2017-06-22,0.613,0.681,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.621,8,1,204664,69.0,hip hop
795,795,2017,96,KYLE,iSpy (feat. Lil Yachty),2016-12-02,0.746,0.653,-6.745,0.289,0.378,0.0,0.229,0.672,75.016,7,1,253107,69.0,pop
796,796,2017,97,Avicii,Lonely Together (feat. Rita Ora),2017-08-10,0.655,0.666,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,5,1,181812,69.0,pop
797,797,2017,98,G-Eazy,No Limit,2017-12-15,0.838,0.771,-3.791,0.244,0.0117,0.0,0.0853,0.405,175.957,1,1,245387,69.0,hip hop
798,798,2017,99,Hailee Steinfeld,Most Girls,2017-04-28,0.756,0.572,-7.019,0.0763,0.0478,0.0,0.0853,0.417,102.986,9,1,204400,69.0,pop
799,799,2017,100,Foster The People,Sit Next to Me,2017-07-21,0.638,0.738,-4.976,0.0292,0.117,0.000384,0.689,0.657,97.021,6,0,243147,68.0,indie
800,800,2018,1,Drake,God's Plan,2018-06-29,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,7,1,198973,82.0,hip hop
801,801,2018,2,Post Malone,rockstar (feat. 21 Savage),2018-04-27,0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,5,0,218147,82.0,hip hop
802,802,2018,3,"Billie Eilish, Khalid",lovely (with Khalid),2018-04-19,0.351,0.296,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,4,0,200186,87.0,pop
803,803,2018,4,The Weeknd,Call Out My Name,2018-03-30,0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,1,1,228373,87.0,r&b
804,804,2018,5,"Kendrick Lamar, SZA",All The Stars (with SZA),2018-02-09,0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,8,1,232187,83.0,hip hop
805,805,2018,6,Juice WRLD,Lucid Dreams,2018-12-10,0.511,0.566,-7.23,0.2,0.349,0.0,0.34,0.218,83.903,6,0,239836,83.0,hip hop
806,806,2018,7,"Zedd, Maren Morris, Grey",The Middle,2018-01-23,0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,7,1,184732,78.0,pop
807,807,2018,8,"Marshmello, Anne-Marie",FRIENDS,2018-02-09,0.626,0.88,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,9,0,202621,76.0,dance
808,808,2018,9,Cardi B,I Like It,2018-04-06,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,5,0,253390,76.0,pop
809,809,2018,10,girl in red,we fell in love in october,2018-11-21,0.566,0.366,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,7,1,184154,82.0,pop
810,810,2018,11,Ariana Grande,no tears left to cry,2018-08-17,0.699,0.713,-5.507,0.0594,0.04,3.11e-06,0.294,0.354,121.993,9,0,205920,76.0,pop
811,811,2018,12,"21 Savage, Offset, Metro Boomin",Ric Flair Drip (with Metro Boomin),2017-10-30,0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007,9,1,172800,81.0,hip hop
812,812,2018,13,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),2018-04-06,0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,9,0,214847,85.0,pop
813,813,2018,14,XXXTENTACION,Moonlight,2018-03-16,0.921,0.537,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,9,0,135090,81.0,hip hop
814,814,2018,15,Kendrick Lamar,LOVE. FEAT. ZACARI.,2017-04-14,0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,10,1,213400,81.0,hip hop
815,815,2018,16,"Marshmello, Bastille",Happier,2018-08-17,0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,5,1,214290,81.0,dance
816,816,2018,17,Travis Scott,SICKO MODE,2018-08-03,0.834,0.73,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,8,1,312820,81.0,hip hop
817,817,2018,18,Lil Baby,Yes Indeed,2018-05-18,0.963,0.346,-9.309,0.53,0.0355,0.0,0.108,0.562,119.957,5,0,142273,80.0,hip hop
818,818,2018,19,Lauv,I Like Me Better,2018-05-31,0.753,0.505,-7.621,0.255,0.534,2.58e-06,0.104,0.419,91.972,9,1,197437,80.0,pop
819,819,2018,20,Imagine Dragons,Natural,2018-11-09,0.704,0.611,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0,2,1,189467,79.0,rock
820,820,2018,21,Anne-Marie,2002,2018-04-27,0.697,0.683,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,1,0,186987,79.0,pop
821,821,2018,22,Post Malone,Better Now,2018-04-27,0.68,0.578,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,10,1,231267,79.0,hip hop
822,822,2018,23,XXXTENTACION,SAD!,2018-03-16,0.74,0.613,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,8,1,166606,80.0,hip hop
823,823,2018,24,"Marshmello, Khalid",Silence,2017-08-11,0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,4,1,180823,79.0,dance
824,824,2018,25,NF,Let You Down,2017-10-06,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,5,0,212120,79.0,hip hop
825,825,2018,26,"Selena Gomez, Marshmello",Wolves,2017-10-25,0.724,0.804,-4.614,0.0448,0.124,0.0,0.204,0.306,124.987,11,0,197993,78.0,pop
826,826,2018,27,Sheck Wes,Mo Bamba,2018-10-05,0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034,4,1,183907,78.0,hip hop
827,827,2018,28,Dua Lipa,IDGAF,2017-06-02,0.836,0.544,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,7,1,217947,77.0,pop
828,828,2018,29,Taylor Swift,Delicate,2017-11-10,0.75,0.404,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,9,0,232253,77.0,pop
829,829,2018,30,Dean Lewis,Be Alright,2018-06-29,0.553,0.586,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684,11,1,196373,77.0,pop
830,830,2018,31,XXXTENTACION,changes,2018-03-16,0.669,0.308,-10.068,0.029,0.883,0.0,0.0984,0.52,64.934,11,1,121887,77.0,hip hop
831,831,2018,32,Ariana Grande,God is a woman,2018-08-17,0.602,0.658,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,1,1,197547,77.0,pop
832,832,2018,33,"Dynoro, Gigi D'Agostino",In My Mind,2018-06-08,0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905,6,1,184560,77.0,dance
833,833,2018,34,Drake,Nonstop,2018-06-29,0.912,0.412,-8.074,0.123,0.0165,0.0126,0.104,0.423,154.983,7,1,238614,77.0,hip hop
834,834,2018,35,G-Eazy,Him & I (with Halsey),2017-12-15,0.589,0.731,-6.343,0.0868,0.0534,0.0,0.308,0.191,87.908,2,1,268867,76.0,hip hop
835,835,2018,36,Post Malone,Psycho (feat. Ty Dolla $ign),2018-04-27,0.75,0.56,-8.094,0.105,0.546,0.0,0.111,0.459,140.06,8,1,221440,75.0,hip hop
836,836,2018,37,George Ezra,Shotgun,2018-03-23,0.673,0.735,-4.733,0.0457,0.286,0.0,0.242,0.754,115.744,5,1,201287,75.0,pop
837,837,2018,38,"DJ Snake, Selena Gomez, Ozuna","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,8,0,212500,75.0,pop
838,838,2018,39,"Nio Garcia, Casper Magico, Bad Bunny",Te Boté - Remix,2018-04-13,0.903,0.675,-3.445,0.214,0.542,1.28e-05,0.0595,0.442,96.507,11,0,417920,75.0,hip hop
839,839,2018,40,"Hailee Steinfeld, Alesso","Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,0.664,0.708,-4.154,0.0474,0.0337,0.0,0.0841,0.742,103.07,8,1,174800,74.0,pop
840,840,2018,41,Migos,Stir Fry,2018-01-26,0.817,0.816,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982,2,1,190288,74.0,hip hop
841,841,2018,42,Drake,Nice For What,2018-06-29,0.585,0.909,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,8,1,210747,76.0,hip hop
842,842,2018,43,Ozuna,Vaina Loca,2018-08-24,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,0.555,93.982,6,1,176133,73.0,pop
843,843,2018,44,The 1975,It's Not Living (If It's Not With You),2018-11-30,0.618,0.837,-5.338,0.0304,0.000254,0.000378,0.0618,0.526,121.227,1,1,248336,73.0,rock
844,844,2018,45,Dennis Lloyd,Nevermind,2017-06-30,0.6,0.688,-8.339,0.201,0.159,1.29e-05,0.409,0.0793,99.977,5,0,156600,73.0,pop
845,845,2018,46,"Loud Luxury, Brando",Body,2017-10-27,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,1,1,163216,73.0,pop
846,846,2018,47,Drake,In My Feelings,2018-06-29,0.835,0.626,-5.833,0.125,0.0589,6e-05,0.396,0.35,91.03,1,1,217925,73.0,hip hop
847,847,2018,48,Migos,Walk It Talk It,2018-01-26,0.907,0.633,-5.145,0.184,0.0876,2.6e-06,0.106,0.395,145.914,2,1,276147,74.0,hip hop
848,848,2018,49,"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),2018-07-12,0.56,0.68,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,6,0,173800,73.0,pop
849,849,2018,50,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),2017-08-11,0.643,0.783,-6.458,0.0856,0.047,0.0,0.083,0.579,154.084,10,1,163870,73.0,pop
850,850,2018,51,Bazzi,Mine,2018-04-12,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,4,1,131064,73.0,pop
851,851,2018,52,Shawn Mendes,In My Blood,2018-05-25,0.622,0.712,-7.321,0.066,0.0573,0.0,0.13,0.487,140.025,5,1,211360,72.0,pop
852,852,2018,53,Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),2018-05-11,0.681,0.788,-4.323,0.0785,0.0482,0.0,0.0753,0.839,170.019,1,1,220117,72.0,pop
853,853,2018,54,BlocBoy JB,Look Alive (feat. Drake),2018-05-04,0.918,0.58,-7.501,0.322,0.00108,6.12e-05,0.106,0.611,139.977,10,1,181415,72.0,hip hop
854,854,2018,55,Nicky Jam,X,2019-11-01,0.594,0.749,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,9,0,172854,72.0,hip hop
855,855,2018,56,"Zac Efron, Zendaya",Rewrite The Stars,2017-11-17,0.684,0.619,-7.005,0.0386,0.0716,0.0,0.122,0.284,125.046,10,1,217440,72.0,pop
856,856,2018,57,Ella Mai,Trip,2018-10-12,0.477,0.61,-5.628,0.144,0.225,0.0,0.107,0.358,79.882,11,0,213993,72.0,pop
857,857,2018,58,"Khalid, Normani",Love Lies (with Normani),2018-02-14,0.708,0.648,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,6,1,201707,72.0,pop
858,858,2018,59,"Bruno Mars, Cardi B",Finesse - Remix; feat. Cardi B,2017-12-20,0.704,0.859,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,5,0,217289,72.0,pop
859,859,2018,60,Halsey,Bad At Love,2017-06-02,0.675,0.751,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384,0,1,181279,72.0,pop
860,860,2018,61,Eminem,River (feat. Ed Sheeran),2017-12-15,0.748,0.749,-5.916,0.516,0.142,0.0,0.0713,0.659,90.09,8,0,221013,71.0,hip hop
861,861,2018,62,The Chainsmokers,This Feeling,2018-12-14,0.575,0.571,-7.906,0.0439,0.0558,0.0,0.0912,0.449,105.049,1,1,197947,71.0,pop
862,862,2018,63,Camila Cabello,Never Be the Same,2018-01-12,0.637,0.713,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,0,1,226973,71.0,pop
863,863,2018,64,Cardi B,Bodak Yellow,2018-04-06,0.926,0.703,-6.337,0.103,0.0659,0.0,0.231,0.485,125.022,11,0,223713,71.0,pop
864,864,2018,65,FINNEAS,Let's Fall in Love for the Night,2019-10-04,0.737,0.408,-7.941,0.104,0.802,0.0,0.171,0.374,127.918,5,1,190348,71.0,pop
865,865,2018,66,"Kendrick Lamar, SZA",Pray For Me (with Kendrick Lamar),2018-02-09,0.735,0.677,-4.979,0.093,0.0762,2.17e-05,0.111,0.188,100.584,2,1,211440,71.0,r&b
866,866,2018,67,Charlie Puth,How Long,2018-05-11,0.845,0.561,-5.253,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,1,0,200853,71.0,pop
867,867,2018,68,"Rudimental, Jess Glynne, Macklemore","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2018-01-19,0.653,0.809,-4.057,0.0474,0.194,0.0,0.165,0.55,92.213,0,1,210773,70.0,pop
868,868,2018,69,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",2018-02-16,0.792,0.895,-3.112,0.0589,0.165,0.0,0.0501,0.794,94.968,1,0,201526,70.0,pop
869,869,2018,70,Jonas Blue,Rise,2018-11-09,0.687,0.785,-4.65,0.0333,0.327,0.0,0.203,0.655,106.046,1,1,194408,70.0,pop
870,870,2018,71,Various Artists,The Greatest Show,2017-12-08,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,11,0,302147,70.0,pop
871,871,2018,72,"Selena Gomez, OneRepublic, YUNGBLUD",Back To You,2018-05-18,0.6,0.683,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,6,1,210240,70.0,pop
872,872,2018,73,Tyga,Taste (feat. Offset),2018-05-16,0.884,0.559,-7.442,0.12,0.0236,0.0,0.101,0.342,97.994,0,1,232959,70.0,pop
873,873,2018,74,Reik,Me Niego (feat. Ozuna & Wisin),2019-05-31,0.777,0.782,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,0,0,221653,70.0,latin
874,874,2018,75,"Machine Gun Kelly, X Ambassadors, Bebe Rexha","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",2017-11-18,0.653,0.718,-5.232,0.213,0.00413,0.0,0.0537,0.216,82.034,3,0,202805,70.0,hip hop
875,875,2018,76,"Marshmello, Lil Peep",Spotlight,2018-01-12,0.546,0.822,-4.483,0.151,0.0145,0.0,0.742,0.615,150.06,7,1,177600,70.0,dance
876,876,2018,77,Jason Aldean,You Make It Easy,2018-04-13,0.375,0.574,-5.305,0.0315,0.143,0.0,0.11,0.406,132.025,7,1,196800,70.0,contemporary country
877,877,2018,78,Migos,MotorSport,2018-01-26,0.904,0.518,-5.32,0.183,0.0305,0.0,0.325,0.188,137.996,2,1,303077,69.0,hip hop
878,878,2018,79,Florida Georgia Line,Simple,2019-02-15,0.362,0.882,-3.717,0.0973,0.0791,0.0,0.15,0.864,199.811,3,1,185200,69.0,contemporary country
879,879,2018,80,"Tiësto, Dzeko",Jackie Chan,2018-05-18,0.747,0.834,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,3,0,215760,69.0,dance
880,880,2018,81,Tom Walker,Leave a Light On,2017-10-13,0.586,0.624,-5.946,0.113,0.0153,1.78e-06,0.133,0.267,68.976,5,1,185863,69.0,indie
881,881,2018,82,Rich The Kid,Plug Walk,2018-03-30,0.876,0.519,-6.531,0.143,0.202,0.0,0.108,0.158,94.981,11,1,175230,69.0,hip hop
882,882,2018,83,6ix9ine,FEFE,2018,0.931,0.387,-9.127,0.412,0.088,0.0,0.136,0.375,125.978,1,1,179405,69.0,hip hop
883,883,2018,84,Childish Gambino,This Is America,2018-05-06,0.854,0.463,-6.159,0.137,0.117,0.0,0.354,0.549,120.024,5,1,225773,69.0,hip hop
884,884,2018,85,King Princess,1950,2018-02-23,0.6,0.535,-7.043,0.107,0.648,4.7e-06,0.162,0.269,71.912,4,1,225133,69.0,pop
885,885,2018,86,Daddy Yankee,Dura,2018-01-18,0.783,0.84,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,1,1,200480,69.0,hip hop
886,886,2018,87,"Lil Dicky, Chris Brown",Freaky Friday (feat. Chris Brown),2018-03-15,0.755,0.599,-5.042,0.224,0.147,0.0,0.109,0.755,133.123,8,1,216632,68.0,hip hop
887,887,2018,88,"Jay Rock, Kendrick Lamar, Future","King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,0.645,0.705,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,1,1,229670,68.0,hip hop
888,888,2018,89,Justin Timberlake,Say Something (feat. Chris Stapleton),2018-02-02,0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,10,1,278893,68.0,pop
889,889,2018,90,Dan + Shay,Tequila,2018-06-22,0.489,0.581,-5.731,0.0281,0.0312,0.0,0.132,0.494,86.016,11,1,196747,68.0,contemporary country
890,890,2018,91,"Clean Bandit, Demi Lovato",Solo (feat. Demi Lovato),2018-05-17,0.737,0.636,-4.546,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,11,0,222653,68.0,pop
891,891,2018,92,Vance Joy,Saturday Sun,2018-02-23,0.637,0.864,-4.381,0.0468,0.484,0.0,0.222,0.706,99.995,8,1,214720,68.0,pop
892,892,2018,93,Maluma,Corazón (feat. Nego do Borel),2018-05-18,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,9,0,184720,68.0,latin
893,893,2018,94,Cardi B,Be Careful,2018-04-06,0.82,0.568,-8.23,0.411,0.0256,0.0,0.0952,0.535,152.279,6,0,210787,66.0,pop
894,894,2018,95,"Becky G, NATTI NATASHA",Sin Pijama,2018-04-20,0.791,0.745,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,11,0,188560,66.0,pop
895,895,2018,96,George Ezra,Paradise,2018-03-23,0.642,0.881,-3.537,0.0393,0.209,0.0,0.21,0.913,138.03,11,1,222045,66.0,pop
896,896,2018,97,Drake,I'm Upset,2018-06-29,0.899,0.586,-7.866,0.343,0.279,0.0,0.0836,0.492,150.002,11,0,214467,66.0,hip hop
897,897,2018,98,The Chainsmokers,Sick Boy,2018-12-14,0.663,0.577,-7.518,0.0531,0.109,0.0,0.12,0.454,89.996,11,0,193200,66.0,pop
898,898,2018,99,Ella Mai,Boo'd Up,2017-02-22,0.561,0.779,-5.107,0.0531,0.0862,0.0,0.078,0.235,81.965,10,0,256064,66.0,pop
899,899,2018,100,Clean Bandit,I Miss You (feat. Julia Michaels),2018-11-30,0.693,0.624,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,0,0,205987,67.0,pop
900,900,2019,1,Lil Nas X,Old Town Road - Remix,2019-06-21,0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,0.639,136.041,6,1,157067,76.0,hip hop
901,901,2019,2,Billie Eilish,bad guy,2019-03-29,0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,7,1,194088,81.0,pop
902,902,2019,3,Shawn Mendes,Señorita,2019-06-19,0.759,0.548,-6.049,0.029,0.0392,0.0,0.0828,0.749,116.967,9,0,190800,79.0,pop
903,903,2019,4,Ariana Grande,7 rings,2019-02-08,0.778,0.317,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048,1,0,178627,83.0,pop
904,904,2019,5,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2019-09-06,0.755,0.522,-4.368,0.0575,0.533,0.0,0.0685,0.925,89.96,2,1,157560,80.0,hip hop
905,905,2019,6,Alec Benjamin,Let Me Down Slowly,2018-11-16,0.652,0.557,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,1,0,169354,83.0,pop
906,906,2019,7,Halsey,Without Me,2018-10-04,0.752,0.488,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6,1,201661,74.0,pop
907,907,2019,8,"Billie Eilish, Khalid",lovely (with Khalid),2018-04-19,0.351,0.296,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,4,0,200186,87.0,pop
908,908,2019,9,"Lady Gaga, Bradley Cooper",Shallow,2018-10-05,0.572,0.385,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,7,1,215733,83.0,pop
909,909,2019,10,Gesaffelstein,Lost in the Fire (feat. The Weeknd),2019-03-08,0.658,0.671,-12.21,0.0363,0.0933,0.000927,0.115,0.166,100.966,2,1,202093,83.0,dance
910,910,2019,11,Lewis Capaldi,Someone You Loved,2019-05-17,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,1,1,182161,86.0,pop
911,911,2019,12,Taylor Swift,Lover,2019-08-23,0.359,0.543,-7.582,0.0919,0.492,1.58e-05,0.118,0.453,68.534,7,1,221307,82.0,pop
912,912,2019,13,Lana Del Rey,Doin' Time,2019-08-30,0.641,0.559,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,7,0,202193,81.0,pop
913,913,2019,14,Billie Eilish,when the party's over,2019-03-29,0.367,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4,1,196077,81.0,pop
914,914,2019,15,Post Malone,Circles,2019-09-06,0.695,0.762,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042,0,1,215280,84.0,hip hop
915,915,2019,16,Travis Scott,SICKO MODE,2018-08-03,0.834,0.73,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,8,1,312820,81.0,hip hop
916,916,2019,17,Selena Gomez,Lose You To Love Me,2020-01-10,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,4,1,206459,80.0,pop
917,917,2019,18,Ariana Grande,"thank u, next",2019-02-08,0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,1,1,207320,80.0,pop
918,918,2019,19,J. Cole,MIDDLE CHILD,2019-01-23,0.837,0.364,-11.713,0.276,0.149,0.0,0.271,0.463,123.984,8,1,213594,80.0,hip hop
919,919,2019,20,Taylor Swift,Cruel Summer,2019-08-23,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994,9,1,178427,82.0,pop
920,920,2019,21,21 Savage,a lot,2018-12-21,0.837,0.636,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972,1,1,288624,80.0,hip hop
921,921,2019,22,Post Malone,Wow.,2019-09-06,0.829,0.539,-7.359,0.208,0.136,1.78e-06,0.103,0.388,99.96,11,0,149547,80.0,hip hop
922,922,2019,23,Panic! At The Disco,High Hopes,2018-06-22,0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,5,1,190947,79.0,rock
923,923,2019,24,Juice WRLD,Robbery,2019-03-08,0.623,0.692,-5.122,0.0504,0.328,0.0,0.153,0.566,79.899,2,1,240051,79.0,hip hop
924,924,2019,25,"Tyler\, The Creator",EARFQUAKE,2019-05-17,0.554,0.498,-8.866,0.0685,0.23,5.98e-06,0.795,0.413,79.635,9,1,190067,79.0,hip hop
925,925,2019,26,Jonas Brothers,Sucker,2019-06-07,0.842,0.734,-5.065,0.0588,0.0427,0.0,0.106,0.952,137.958,1,0,181027,79.0,pop
926,926,2019,27,Lewis Capaldi,Bruises,2019-05-17,0.736,0.308,-7.83,0.0677,0.946,0.0,0.186,0.361,111.202,4,1,220492,79.0,pop
927,927,2019,28,Ava Max,Sweet but Psycho,2020-09-18,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,1,1,187436,79.0,pop
928,928,2019,29,Lil Tecca,Ransom,2019-08-30,0.745,0.642,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974,7,0,131240,78.0,hip hop
929,929,2019,30,BTS,Boy With Luv (feat. Halsey),2019-04-12,0.645,0.862,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,11,0,229773,78.0,pop
930,930,2019,31,Post Malone,Better Now,2018-04-27,0.68,0.578,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,10,1,231267,79.0,hip hop
931,931,2019,32,Regard,Ride It,2019-07-26,0.88,0.751,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,7,0,157606,78.0,dance
932,932,2019,33,"Ariana Grande, Social House",boyfriend (with Social House),2019-08-02,0.4,0.795,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,10,0,186107,78.0,pop
933,933,2019,34,"Mark Ronson, Miley Cyrus",Nothing Breaks Like a Heart (feat. Miley Cyrus),2018-11-30,0.601,0.794,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,7,0,217467,77.0,pop
934,934,2019,35,Meek Mill,Going Bad (feat. Drake),2018-11-30,0.889,0.496,-6.365,0.0905,0.259,0.0,0.252,0.544,86.003,4,0,180522,77.0,hip hop
935,935,2019,36,Post Malone,Goodbyes (feat. Young Thug),2019-09-06,0.548,0.653,-3.875,0.081,0.456,0.0,0.103,0.163,150.068,5,1,174853,77.0,hip hop
936,936,2019,37,Bad Bunny,MIA,2018-12-23,0.816,0.538,-6.354,0.0617,0.0142,0.000496,0.099,0.156,97.054,6,0,210368,77.0,latin
937,937,2019,38,Daddy Yankee,Con Calma,2019-01-24,0.737,0.86,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,8,0,193227,77.0,hip hop
938,938,2019,39,Khalid,Better,2018-10-18,0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,0,0,229320,77.0,pop
939,939,2019,40,Dua Lipa,Don't Start Now,2019-10-31,0.794,0.793,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941,11,0,183290,76.0,pop
940,940,2019,41,Lewis Capaldi,Hold Me While You Wait,2019-05-17,0.688,0.53,-5.507,0.0333,0.443,0.0,0.0995,0.162,106.958,11,1,205687,76.0,pop
941,941,2019,42,Ariana Grande,"break up with your girlfriend, i'm bored",2019-02-08,0.726,0.554,-5.29,0.0917,0.0421,0.0,0.106,0.335,169.999,5,0,190440,76.0,pop
942,942,2019,43,"Bad Bunny, Tainy",Callaita,2019-05-31,0.61,0.624,-4.773,0.309,0.6,2.12e-06,0.243,0.244,176.169,2,1,250534,76.0,latin
943,943,2019,44,Polo G,Pop Out (feat. Lil Tjay),2019-06-07,0.772,0.639,-7.119,0.467,0.15,0.0,0.0698,0.261,168.112,1,1,166560,76.0,hip hop
944,944,2019,45,Tones And I,Dance Monkey,2019-10-17,0.824,0.588,-6.4,0.0924,0.692,0.000104,0.149,0.513,98.027,6,0,209438,76.0,pop
